CodigoLicitacion;Correlativo;Categoria;CodigoProducto;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1077241-5-LE25;24;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Materiales dentales;42152412;Ceras de material plástico utilizado en odontología;CERA DE ALIVIO PARA ORTODONCIA CAJA POR 50 UNIDADES;Caja;430.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;41000.0;45.0
1077241-5-LE25;25;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Instrumentos y dispositivos dentales y de sub-especialidad;42151620;Limas o raspadores dentales;FRESA DE CARBIDE PARA CONTRA ÁNGULO  REDONDA  016 AUMENTAR;Unidad;25.0;;;0.0;0.0
1077241-5-LE25;26;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Instrumentos y dispositivos dentales y de sub-especialidad;42151620;Limas o raspadores dentales;FRESA DE CARBIDE PARA CONTRA ÁNGULO  REDONDA  018;Unidad;25.0;;;0.0;0.0
1077241-5-LE25;27;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Instrumentos y dispositivos dentales y de sub-especialidad;42151620;Limas o raspadores dentales;FRESA DE CARBIDE PARA CONTRA ÁNGULO  REDONDA  021;Unidad;25.0;;;0.0;0.0
1077241-5-LE25;28;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Instrumentos y dispositivos dentales y de sub-especialidad;42151620;Limas o raspadores dentales;FRESA DE CARBIDE PARA CONTRA ÁNGULO  REDONDA  023;Unidad;25.0;;;0.0;0.0
1077241-5-LE25;29;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;Arco niti termoactivo 17x25 superior EN PAQUETE DE 10 UNIDADES;Unidad;430.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;1350.0;430.0
1077241-5-LE25;30;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;Arco niti termoactivo 17x25 inferior EN PAQUETE DE 10 UNIDADES IGUAL O SIMILAR 3M.;Unidad;430.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;1350.0;430.0
1077241-5-LE25;31;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;"ARCO DE ACERO SUPERIOR .017” X .025"" EN PAQUETE DE 10 UNIDADES";Unidad;430.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;471.0;430.0
1077241-5-LE25;32;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;"ARCO DE ACERO INFERIOR .017” X .025"" EN PAQUETE DE 10 UNIDADES";Unidad;430.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;471.0;430.0
1077241-5-LE25;33;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;ARCOS NITINOL CLASICO .016 X .022 SUPERIOR EN PAQUETE DE 10 UNIDADES;Unidad;430.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;1010.0;430.0
1077241-5-LE25;34;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;ARCOS NITINOL CLASICO .016 X .022 INFERIOR EN PAQUETE DE 10 UNIDADES;Unidad;430.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;1010.0;430.0
1077241-5-LE25;35;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;"ARCO DE NITINOL CLASICO SUPERIOR .017” X .025"" EN PAQUETE DE 10 UNIDADES";Unidad;490.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;1010.0;490.0
1077241-5-LE25;36;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;ARCOS NITINOL CLASICO .017 X .025 INFERIOR EN PAQUETE DE 10 UNIDADES;Unidad;490.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;1010.0;490.0
1077241-5-LE25;37;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;ARCO DE ACERO INFERIOR .019” X .025” EN PAQUETE DE 10 UNIDADES;Unidad;400.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;472.5;400.0
1077241-5-LE25;38;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;ARCO DE ACERO SUPERIOR .019 X .025” EN PAQUETE DE 10 UNIDADES;Unidad;400.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;472.5;400.0
1077241-5-LE25;39;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;ARCO DE NITINOL CLASICO SUPERIOR .016” EN PAQUETE DE 10 UNIDADES;Unidad;400.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;740.0;400.0
1077241-5-LE25;40;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;ARCO DE NITINOL CLASICO INFERIOR .016” EN PAQUETE DE 10 UNIDADES;Unidad;400.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;740.0;400.0
1077241-5-LE25;41;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;"ARCO DE ACERO SUPERIOR .020"" EN PAQUETE DE 10 UNIDADES";Unidad;400.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;465.0;400.0
1077241-5-LE25;42;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152703;Pernos o puntales dentales o suministros relacionados;"ARCO DE ACERO INFERIOR .020"" EN PAQUETE DE 10 UNIDADES";Unidad;400.0;79.673.350-0;ARTICULOS DENTALES ORTOTEK - PUNTO DENTAL LIMITADA;465.0;400.0
1077241-5-LE25;43;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152713;Alicates ortodónticos;ALICATE UNIVERSAL PARA DOBLAR Y CORTAR ALAMBRES;Unidad;1.0;;;0.0;0.0
1077241-5-LE25;44;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152713;Alicates ortodónticos;ALICATE P/QUITAR BANDAS OLIVER-JONES;Unidad;3.0;;;0.0;0.0
1077241-5-LE25;45;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR DERECHO Nº29 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;46;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR DERECHO Nº29.5 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;47;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR DERECHO Nº30 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;48;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR DERECHO Nº30.5 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;49;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR DERECHO Nº31 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;50;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR DERECHO Nº31.5 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;51;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR DERECHO Nº32 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;52;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR DERECHO Nº32.5 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;53;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR DERECHO Nº33 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;54;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR DERECHO Nº33.5 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;55;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. DER. N°34  SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;56;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. DER. N°34+ SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;57;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. DER. N°35 SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;58;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. DER. N°35+ SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;59;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. DER. N°36  SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;60;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. DER. N°36+  SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;61;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. DER. N°37  SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;62;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. DER. N°37+  SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;63;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. DER. N°38  SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;64;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. DER. N°38+ SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;65;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. DER. N°39  SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;66;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. DER. N°39+ SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;67;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. DER. N°40  SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;68;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA S/ TUBO INFERIOR DERECHO Nº40.5 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;69;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA S/ TUBO INFERIOR DERECHO Nº41 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;70;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA S/ TUBO INFERIOR DERECHO Nº41.5 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;71;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA S/ TUBO INFERIOR DERECHO Nº42 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;72;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA S/ TUBO INFERIOR IZQUIERDO Nº29 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;73;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA S/ TUBO INFERIOR IZQUIERDO Nº29.5 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;74;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR IZQUIERDO Nº30 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;75;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR IZQUIERDO Nº30.5 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;76;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR IZQUIERDO Nº31 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;77;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR IZQUIERDO Nº31.5 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;78;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR IZQUIERDO Nº32 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;79;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR IZQUIERDO Nº32.5 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;80;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR IZQUIERDO Nº33 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;81;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METÁLICA SIN TUBO INFERIOR IZQUIERDO Nº33.5 IGUAL O SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;82;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. IZQ. N°34  SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
1077241-5-LE25;83;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros ortodónticos y prostodónticos;42152715;Bandas de montadura ortodónticas;BANDA METALICA S/TUBO INF. IZQ. N°34+ SIMILAR 3M;Unidad;50.0;77.133.853-4;ALLDENTAL SPA;469.0;50.0
