CodigoLicitacion;Correlativo;Categoria;CodigoProducto;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057532-33-LP25;11;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;51141531;Ácido valproico;ACIDO VALPROICO 250MG/5ML FC 120ML JBE.;Frasco;1.0;91.637.000-8;LABORATORIOS RECALCINE SA;10000.0;1.0
1057532-33-LP25;12;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;51141531;Ácido valproico;ACIDO VALPROICO 500 CM;Comprimido;1.0;91.637.000-8;LABORATORIOS RECALCINE SA;185.0;1.0
1057532-33-LP25;13;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;51141531;Ácido valproico;ACIDO VALPROICO 500 MG CM LIBERACIÓN PROLONGADA;Comprimido;1.0;91.637.000-8;LABORATORIOS RECALCINE SA;916.0;1.0
1057532-33-LP25;14;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;51141531;Ácido valproico;ACIDO VALPROICO CM 200 MG;Comprimido;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;67.5;1.0
1057532-33-LP25;15;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;51141531;Ácido valproico;ACIDO VALPROICO CM REC ENT 250 MG;Comprimido;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;68.3;1.0
1057532-33-LP25;16;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;ADAPALENO 0,1% GEL TÓPICO;Unidad;1.0;;;0.0;0.0
1057532-33-LP25;17;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;ADAPALENO 0,1% + PEROXIDO DE BENZOILO 2,5% GEL TÓPICO TUBO;Tubo;1.0;;;0.0;0.0
1057532-33-LP25;18;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;ADAPALENO 0,3% GEL TÓPICO TUBO;Tubo;1.0;;;0.0;0.0
1057532-33-LP25;19;Medicamentos y productos farmacéuticos / Medicamentos cardiovasculares / Agentes antiarrítmicos;51121501;Adenosina;ADENOSINA  6MG/2ML SOL. INY.;Ampolla;1.0;76.423.281-K;PISA FARMACEUTICA DE CHILE SPA;5700.0;1.0
1057532-33-LP25;20;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;ADIFENINA/PROPIFENAZONA SUPOSITORIO 440/50 MG;Supositorio;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;1225.0;1.0
1057532-33-LP25;21;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para terapia respiratoria en aerosol y humidificación;42271802;Nebulizadores o accesorios;AEROCAMARA ADULTO BIVAL P/INH 451A800 ML;Unidad;1.0;;;0.0;0.0
1057532-33-LP25;22;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para terapia respiratoria en aerosol y humidificación;42271802;Nebulizadores o accesorios;AEROCAMARA PED. 1 MES A 5 AÑOS P/INHALAD;Unidad;1.0;;;0.0;0.0
1057532-33-LP25;23;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para terapia respiratoria en aerosol y humidificación;42271802;Nebulizadores o accesorios;AEROCAMARA PEDIAT 6 A 9 AÑOS P/INH AER;Unidad;1.0;;;0.0;0.0
1057532-33-LP25;24;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antisépticos;51102702;Agua destilada para irrigación;AGUA BIDESTILADA AM 5 ML;Ampolla;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;184.0;1.0
1057532-33-LP25;25;Equipamiento y suministros médicos / Suministros y productos clínicos / Jeringas y accesorios;42142614;Aparatos de inyección hipodérmica o accesorios;AGUA ESTERIL P/INYECTABLE MATRAZ  500 ML;Unidad;1.0;;;0.0;0.0
1057532-33-LP25;26;Equipamiento y suministros médicos / Suministros y productos clínicos / Jeringas y accesorios;42142614;Aparatos de inyección hipodérmica o accesorios;AGUA ESTERIL P/INYECTABLES 10 ML AM;Ampolla;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;300.0;1.0
1057532-33-LP25;27;Medicamentos y productos farmacéuticos / Medicamentos hematólicos / Sustitutos de plasma sanguíneo, extensores y expansores;51131909;Albúmina humana;ALBUMINA HUMANA 20% SOL. PERF.IV FAM 50ML.;Frasco Ampolla;1.0;96.859.930-5;LIBRA CHILE S A;34500.0;1.0
1057532-33-LP25;28;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antisépticos;51102710;Antisépticos basados en alcohol o acetona;ALCOHOL ETILICO 70° FCO 1000 ML;Frasco;1.0;5.758.394-0;ARTURO TOMÁS CAMPOMANES LÓPEZ;2800.0;1.0
1057532-33-LP25;29;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antisépticos;51102710;Antisépticos basados en alcohol o acetona;ALCOHOL ETILICO 70° FCO 200 A 250 ML;Frasco;1.0;79.581.120-6;DIFEM LABORATORIOS S A;1222.0;1.0
1057532-33-LP25;30;Medicamentos y productos farmacéuticos / Medicamentos varios / Medicamentos antigota;51211501;Allopurinol;ALOPURINOL 100 MG CM;Comprimido;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;26.0;1.0
1057532-33-LP25;31;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101586;Amikacina;AMIKACINA 500 MG/2 ML SOL. INY. AM/FAM;Ampolla;1.0;76.642.770-7;LABVITALIS S.A.;325.0;1.0
1057532-33-LP25;32;Medicamentos y productos farmacéuticos / Medicamentos cardiovasculares / Agentes antiarrítmicos;51121511;Clorhidrato de amiodarona;AMIODARONA 200MG CM;Comprimido;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;108.0;1.0
1057532-33-LP25;33;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Antidepresivos;51141601;Hidrocloruro de amitriptilina;AMITRIPTILINA CLORHIDRATO CM 25 MG;Comprimido;1.0;77.596.940-7;LABORATORIO CHILE S A;30.0;1.0
1057532-33-LP25;34;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;AMLODIPINO  5 MG CM;Comprimido;1.0;76.669.630-9;OPKO CHILE S.A.;10.0;1.0
1057532-33-LP25;35;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;AMLODIPINO 10 MG CM;Comprimido;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;13.0;1.0
1057532-33-LP25;36;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101511;Amoxicilina;AMOXICILINA + AC. CLAVULÁNICO CM 875/125 MG;Comprimido;1.0;76.669.630-9;OPKO CHILE S.A.;275.0;1.0
1057532-33-LP25;37;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101511;Amoxicilina;AMOXICILINA + ACIDO CLAVULÁNICO CM 500/125 MG;Comprimido;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;99.9;1.0
1057532-33-LP25;38;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101511;Amoxicilina;AMOXICILINA 500MG/5 ML POLVO/SUSP FRA 60ML;Frasco;1.0;76.669.630-9;OPKO CHILE S.A.;1048.0;1.0
1057532-33-LP25;39;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101511;Amoxicilina;AMOXICILINA CM 500 MG.;Comprimido;1.0;76.986.924-7;MDC HEALTH SPA;49.0;1.0
1057532-33-LP25;40;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101511;Amoxicilina;AMOXICILINA FCO 250mg/5ml SUSPENSIÓN ORAL.;Frasco;1.0;;;0.0;0.0
1057532-33-LP25;41;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101567;Ampicilina;AMPICILINA 1G POLV/LIOF SOL. INYECT F.AM;Frasco Ampolla;1.0;;;0.0;0.0
1057532-33-LP25;42;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Antidepresivos;51141631;Clorhidrato de bupropión;ANFEBUTAMONA CM LIBERACION PROLONGADA 150 MG (BUPROPION);Comprimido;1.0;77.596.940-7;LABORATORIO CHILE S A;250.0;1.0
1057532-33-LP25;43;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;ARIPIPRAZOL CM 10 MG;Comprimido;1.0;77.596.940-7;LABORATORIO CHILE S A;72.0;1.0
1057532-33-LP25;44;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso autónomo / Agentes bloqueadores adrenérgicos;51151801;Atenolol;ATENOLOL CM 50 MG;Comprimido;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;9.9;1.0
1057532-33-LP25;45;Medicamentos y productos farmacéuticos / Medicamentos cardiovasculares / Agentes antihiperlipidémicos / hipocolesterolémicos;51121818;Atorvastatina;ATORVASTATINA CM 20 MG;Comprimido;1.0;76.669.630-9;OPKO CHILE S.A.;12.0;1.0
1057532-33-LP25;46;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso autónomo / Agentes bloqueadores colinérgicos;51151616;Atropina;ATROPINA 1 MG/1 ML SOL. INY. AM/FAM;Ampolla;1.0;88.597.500-3;LABORATORIO BIOSANO S A;120.0;1.0
1057532-33-LP25;47;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso autónomo / Agentes bloqueadores colinérgicos;51151616;Atropina;ATROPINA/PAPAVERINA CM 0,5/40 MG;Comprimido;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;44.0;1.0
1057532-33-LP25;48;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101572;Azitromicina;AZITROMICIN 200MG/5ML P/SUSP FRA 15A30ML;Frasco;1.0;77.596.940-7;LABORATORIO CHILE S A;1875.0;1.0
1057532-33-LP25;49;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101572;Azitromicina;AZITROMICINA CM 500 MG;Comprimido;1.0;77.596.940-7;LABORATORIO CHILE S A;170.0;1.0
1057532-33-LP25;50;Medicamentos y productos farmacéuticos / Medicamentos para el tracto respiratorio / Antihistamínicos o bloqueadores H2;51161616;Betahistina;BETAHISTINA 16 MG CM;Comprimido;1.0;76.285.229-2;GALENICUM HEALTH CHILE SPA;279.0;1.0
1057532-33-LP25;51;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Corticosteroides;51181701;Betametasona;BETAMETASONA FOSFATO DISOD. 4 MG/MLSOL.INY. AM/FAM;Ampolla;1.0;76.642.770-7;LABVITALIS S.A.;120.0;1.0
1057532-33-LP25;52;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Corticosteroides;51181701;Betametasona;BETAMETASONA CREMA TUBO 0.1% 15grs;Tubo;1.0;76.669.630-9;OPKO CHILE S.A.;385.0;1.0
1057532-33-LP25;53;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Corticosteroides;51181701;Betametasona;BETAMETASONA FOSF/ACET 3/3MG 3A5 ML FAM;Frasco Ampolla;1.0;77.596.940-7;LABORATORIO CHILE S A;10406.0;1.0
1057532-33-LP25;54;Medicamentos y productos farmacéuticos / Medicamentos cardiovasculares / Medicamentos antihipertensivos;51121725;Fumarato de bisoprolol;BISOPROLOL CM 2,5mg;Comprimido;1.0;76.986.924-7;MDC HEALTH SPA;35.0;1.0
1057532-33-LP25;55;Medicamentos y productos farmacéuticos / Medicamentos para el tracto respiratorio / Medicamentos para alteraciones del tracto respiratorio;51161705;Bromuro de ipratropio;BROMURO DE IPRATROPIO 20 MCG INH. 200 DOSIS;Unidad;1.0;76.065.775-1;FAES FARMA CHILE SALUD Y NUTRICION SPA;5250.0;1.0
1057532-33-LP25;56;Medicamentos y productos farmacéuticos / Medicamentos para el tracto respiratorio / Medicamentos para alteraciones del tracto respiratorio;51161703;Budesonida;BUDESONIDA / FORMOTEROL  160/4,5 MCG INH 200 DOSIS;Unidad;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;16450.0;1.0
1057532-33-LP25;57;Medicamentos y productos farmacéuticos / Medicamentos para el tracto respiratorio / Medicamentos para alteraciones del tracto respiratorio;51161703;Budesonida;BUDESONIDA 200 MCG INH 200 DOSIS;Unidad;1.0;91.637.000-8;LABORATORIOS RECALCINE SA;3700.0;1.0
1057532-33-LP25;58;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Fármacos anestésicos, complementos relacionados y analépticos;51142905;Bupivacaína;BUPIVACAÍNA FA 0,5%/10ml;Frasco Ampolla;1.0;91.546.000-3;LABORATORIO SANDERSON SPA;476.0;1.0
1057532-33-LP25;59;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Fármacos anestésicos, complementos relacionados y analépticos;51142905;Bupivacaína;BUPIVACAÍNA HIPERBÁRICA AM  15mg/2ml AM;Ampolla;1.0;91.546.000-3;LABORATORIO SANDERSON SPA;1100.0;1.0
1057532-33-LP25;60;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Sales de calcio y reguladores del calcio;51182403;Gluconato de calcio;CALCIO c/vit D 450A600 MG/400UI CM/CP CM;Comprimido;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;98.3;1.0
1057532-33-LP25;61;Medicamentos y productos farmacéuticos / Medicamentos para el sistema gastrointestinal / Antiácidos y antiflatulentos;51171501;Carbonato de calcio;CALCIO CARBONATO CM 500mg;Comprimido;1.0;76.986.924-7;MDC HEALTH SPA;13.0;1.0
1057532-33-LP25;62;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;CALCITRIOL CM 0,25mg;Comprimido;1.0;;;0.0;0.0
1057532-33-LP25;63;Medicamentos y productos farmacéuticos / Medicamentos cardiovasculares / Medicamentos antihipertensivos;51121703;Captopril;CAPTOPRIL CM 25mg;Comprimido;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;39.0;1.0
1057532-33-LP25;64;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;51141513;Carbamazepina;CARBAMAZEPINA CM 200 MG;Comprimido;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;35.0;1.0
1057532-33-LP25;65;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;51141513;Carbamazepina;CARBAMAZEPINA CM LIBERACION PROLONGADA 400 MG;Comprimido;1.0;;;0.0;0.0
1057532-33-LP25;66;Medicamentos y productos farmacéuticos / Medicamentos varios / Antídotos y eméticos;51211618;Antídoto de carbón activado;CARBÓN ACTIVADO SOBRE 50grs;Sobre;1.0;;;0.0;0.0
1057532-33-LP25;67;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Tranquilizantes y fármacos ansiolíticos y antimaníacos;51141903;Carbonato de litio;CARBONATO DE LITIO CM DE LIBERACION PROLONGADA 450 MG;Comprimido;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;396.0;1.0
1057532-33-LP25;68;Medicamentos y productos farmacéuticos / Medicamentos cardiovasculares / Medicamentos antihipertensivos;51121709;Carvedilol;CARVEDILOL CM 12,5 MG;Comprimido;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;28.0;1.0
1057532-33-LP25;69;Medicamentos y productos farmacéuticos / Medicamentos cardiovasculares / Medicamentos antihipertensivos;51121709;Carvedilol;CARVEDILOL CM 25 MG;Comprimido;1.0;77.596.940-7;LABORATORIO CHILE S A;30.0;1.0
1057532-33-LP25;70;Medicamentos y productos farmacéuticos / Medicamentos cardiovasculares / Medicamentos antihipertensivos;51121709;Carvedilol;CARVEDILOL CM 6,25 MG;Comprimido;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;18.9;1.0
1057532-33-LP25;71;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101580;Cefadroxilo;CEFADROXILO CM 500mg;Comprimido;1.0;80.447.400-5;MUNNICH PHARMA MEDICAL SPA;113.09;1.0
1057532-33-LP25;72;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101580;Cefadroxilo;CEFADROXILO FCO  250mg/5ml SO;Frasco;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;2650.0;1.0
1057532-33-LP25;73;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101578;Cefazolina;CEFAZOLINA 1G POLVO/LIOF SOL INYECT.FAM;Frasco Ampolla;1.0;76.642.770-7;LABVITALIS S.A.;460.0;1.0
1057532-33-LP25;74;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101551;Ceftriaxona;CEFTRIAXONA 1G POLVO SOL.INY I.M/I.V.FAM;Frasco Ampolla;1.0;88.597.500-3;LABORATORIO BIOSANO S A;410.0;1.0
1057532-33-LP25;75;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Fármacos antiinflamatorios no esteroideos (NSAID);51142131;Celecoxib;CELECOXIB CM 200 MG;Comprimido;1.0;76.986.924-7;MDC HEALTH SPA;29.0;1.0
1057532-33-LP25;76;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso autónomo / Relajantes músculo-esqueléticos de acción centrada;51151914;Clorhidrato de ciclobenzaprina;CICLOBENZAPRINA CM 10mg;Comprimido;1.0;91.637.000-8;LABORATORIOS RECALCINE SA;19.0;1.0
1057532-33-LP25;77;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;CICLOPIROXOLAMINA TUBO 1% CREMA DÉRMICA;Tubo;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;8430.0;1.0
1057532-33-LP25;78;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;CINACALCET CM 30mg;Comprimido;1.0;77.240.238-4;EMCURE PHARMA CHILE SPA;325.0;1.0
1057532-33-LP25;79;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101542;Ciprofloxacina;CIPROFLOXACINO CM 500mg;Comprimido;1.0;77.596.940-7;LABORATORIO CHILE S A;77.0;1.0
1057532-33-LP25;80;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101542;Ciprofloxacina;CIPROFLOXACINO/DEXAMETESONA 3MG/1MG/ML SOLUCIÓN ÓTICA FRA 5 A 10 ML;Frasco;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;15049.0;1.0
1057532-33-LP25;81;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Antidepresivos;51141617;Bromhidrato de citalopram;CITALOPRAM CM 20 MG;Comprimido;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;57.0;1.0
1057532-33-LP25;82;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101522;Claritromicina;CLARITROMICINA CM 500mg;Comprimido;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;222.0;1.0
1057532-33-LP25;83;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101504;Clindamicina;CLINDAMICINA AM 600mg/4ml;Ampolla;1.0;91.546.000-3;LABORATORIO SANDERSON SPA;748.0;1.0
1057532-33-LP25;84;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101504;Clindamicina;CLINDAMICINA CP 300mg;Cápsula;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;947.0;1.0
1057532-33-LP25;85;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;CLOBETASOL 0,05% CREMA DERMICA 25 A 30 G;Tubo;1.0;;;0.0;0.0
1057532-33-LP25;86;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Analgésicos no narcóticos / antipiréticos;51142001;Acetaminofen;CLONIXINATO DE LISINA 125 MG CP/CM REC;Comprimido;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;55.0;1.0
1057532-33-LP25;87;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Analgésicos no narcóticos / antipiréticos;51142001;Acetaminofen;CLONIXINATO DE LISINA AM 100 MG/2 ML.;Ampolla;1.0;88.597.500-3;LABORATORIO BIOSANO S A;230.0;1.0
1057532-33-LP25;88;Medicamentos y productos farmacéuticos / Medicamentos hematólicos / Trombolíticos / inhibidores de agregación de plaquetas;51131709;Bisulfato de clopidogrel;CLOPIDOGREL CM 75 MG;Comprimido;1.0;77.596.940-7;LABORATORIO CHILE S A;53.0;1.0
1057532-33-LP25;89;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101503;Cloranfenicol;CLORAMFENICOL 0,5% SOL.OFT.FRA 5 A 10 ML;Frasco;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;564.0;1.0
1057532-33-LP25;90;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos;51101503;Cloranfenicol;CLORAMFENICOL 1% UNG OFT 3 A 5 G.;Tubo;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;538.0;1.0
1057532-33-LP25;91;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;CLORFEMANINA CM 4 MG;Comprimido;1.0;80.447.400-5;MUNNICH PHARMA MEDICAL SPA;10.93;1.0
1057532-33-LP25;92;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;CLORFENAMINA 10 MG/1 ML SOL INY AM/FAM;Ampolla;1.0;88.597.500-3;LABORATORIO BIOSANO S A;130.0;1.0
1057532-33-LP25;93;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;CLORFENAMINA 2,0 A 2,5MG/5 ML JARABE FRASCO;Frasco;1.0;87.674.400-7;LABORATORIO PASTEUR S.A.;2000.0;1.0
1057532-33-LP25;94;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antisépticos;51102707;Gluconato de clorhexidina;CLORHEXIDINA 0,12% COLUTORIO FRA 100-150ML;Frasco;1.0;79.581.120-6;DIFEM LABORATORIOS S A;2010.0;1.0
1057532-33-LP25;95;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Tranquilizantes y fármacos ansiolíticos y antimaníacos;51141913;Clormezanona;CLORPROMAZINA 25 MG/2 ML SOL.INY. AM/FAM;Ampolla;1.0;91.546.000-3;LABORATORIO SANDERSON SPA;330.0;1.0
1057532-33-LP25;96;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Agentes antipsicóticos;51141701;Fenotiacinas;CLORPROMAZINA CLORHIDRATO CM 100 MG;Comprimido;1.0;76.079.782-0;WINPHARM SPA;400.0;1.0
1057532-33-LP25;97;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Fungicidas;51101805;Cotrimazol;CLOTRIMAZOL 1% CREMA, TUBO O POMO 15-20 G;Tubo;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;264.0;1.0
1057532-33-LP25;98;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Fungicidas;51101805;Cotrimazol;CLOTRIMAZOL 100 MG OVULO/CM O CP VAGINAL;Comprimido Vaginal;1.0;77.596.940-7;LABORATORIO CHILE S A;185.0;1.0
