CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;EstadoCotizacionGlosa;ProveedorSeleccionado;MotivoSeleccion;CriterioSeleccion;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;JustificacionInadmisibilidad;TotalProductosCotizados
1057532-11-COT26;77.730.550-6;SOC TECNOLOGICA Y SERVICIOS EXPRESS LIMITADA;1;;;;;;;;;;;;;;TECNOEXPRESS LTDA Cotización Nro 150284 Fernanda Parra B. Whatsap: + 56 9 6449 5447 mail:  fparra.tecnoexpress@hotmail.com;;1
1057532-11-COT26;77.151.256-9;VINANT SPA;1;;;;;;;;;;;;;;Envío sin costo y despacho inmediato al recibir la OC. Cotización válida hasta la fecha señalada o hasta agotar stock. TELEFONO:  +56452363237 / +56937362280 / info@vinant.cl;;1
1057532-11-COT26;76.148.288-2;IDEA MARKET SPA;1;;;;;;;;;;;;;;SE ENTREGA EN 4 DIAS  JOHANA SOLO WhatsApp  944471526 CORREO  ADRIANASOTOAZ91@GMAIL.COM;;1
1057532-11-COT26;77.910.877-5;RVG INSUMOS SPA;1;;;;;;;;;;;;;;ENTREGA 5 DIAS;;1
1057532-11-COT26;76.404.551-3;SERVICIOS INFORMATICOS ASOPCON LIMITADA;1;;;;;;;;;;;;;;PRECIO CONSIDERA TRASLADO/ SE ADJUNTA COTIZACION, FICHA TECNICA Y ANEXO / CONTACTO VIVIANA ACEVEDO ROMERO / FONO + 56 9 560 75836 / CORREO: VIVIANA.ACEVEDO@ASOPCON.CL;;1
1057532-11-COT26;77.354.084-5;EQUIPOS MÉDICOS CHILE SPA;1;;;;;;;;;;;;;;SE ADJUNTA FICHA TECNICA. NO CONTEMPLA MUESTRAS. MONTO MINIMO FACT $ 100,000 NETO. DESPACHO GRATIS A TODO EL PAIS EN 2-5 DIAS HABILES.  DUDAS CONSULTAS c.artigas@equiposmedicoschile.cl +56957182471;;1
1057532-11-COT26;76.877.288-6;DISTRIBUIDORA DICOMERS SPA;1;;;;;;;;;;;;;;DISTRIBUIDORA DICOMERS SPA ESTIMA LA ENTREGA EN 1 a 7 DIAS HABILES, SEGUN DISPONIBILIDAD DE STOCK AL MOMENTO DE EMITIR O.C  CONTACTO VENDEDOR VICTOR MONSALVE, +56940773108, dicomersvms@gmail.com. CARLA CÁRCAMO, +56934950933, dicomersventasc@gmail.com;;1
1057532-12-COT26;76.247.853-6;ICE-WORLD SPA;1;;;;;;;;;;;;;;SE ADJUNTA COTIZACION FORMAL, FICHA TECNICA DEL PRODUCTO CON EXIGENCIAS IGUALES O EQUIVALENTES. VALOR INCLUYE FLETE Y LA TOTALIDAD DEL REQUERIMIENTO. ENTREGA EN 3 DIAS HABILES. CONTACTO: NELLITZA RIVAS +56953287655 EMAIL:NELLITZARIVAS.IMPORT.RAF@GMAIL.COM;;1
1057532-12-COT26;18.742.681-2;OSCAR EDUARDO GOYE CASTILLO;1;;;;;;;;;;;;;;PLAZO DE ENTREGA 2 DIAS STOCK DISPONIBLE EN BODEGA EL DESPACHO ESTA INCLUIDO, SE ENTREGARA DONDE SE SOLICITE. CONTACTO OSCAR GOYE TELEF. 979056093;;1
1057532-12-COT26;77.324.357-3;LEFI SPA;1;;;;;;;;;;;;;;VALOR INCLUYE FLETE DESPACHO 4 DÍAS HÁBILES NATALIA.PAEZ@LEFI.CL COTIZACIÓN EQUIVALE A FICHA TECNICA REVISAR COTIZACIÓN 18 MESES DE GARANTIA;;1
1057532-12-COT26;16.343.816-K;RICARDO ANDRÉS SALAMANCA ARIAS;1;;;;;;;;;;;;;;ADJUNTO COTIZACION  ENTREGA EN 4 DIAS, INCLUYE FLETE  RICARDO 930772437;;1
1057532-12-COT26;76.729.781-5;LYP GROUP SPA;1;;;;;;;;;;;;;;SE ADJUNTA COTIZACION DESCRIPTIVA, PLAZO DE ENTREGA 5 DIAS. GARANTIA 12 MESES.CONTACTO :  M° ANGELICA OYARCE  /982480462. CORREO :  tutyoyarce@hotmail.com. FLETE INCLUIDO;;1
1057532-12-COT26;76.148.288-2;IDEA MARKET SPA;1;;;;;;;;;;;;;;"""Se adjunta producto requerido con su respectiva ficha técnica.  El precio ofertado incluye flete  Entrega entre 4 a 6 días hábiles  Más información yuniorkenya@gmail.com  +58 414 4682323""";;1
1057532-12-COT26;77.589.233-1;RUBIK CREACIONES SPA;1;;;;;;;;;;;;;;CONFORME A SU SOLICITUD, EL TIEMPO ESTIMADO DE ENTREGA SERÁ COORDINADO POSTERIORMENTE AL CIERRE DEL PROCESO DESPACHO INCLUIDO PARA CONTACTO CON EL EJECUTIVO RESPECTIVO RODRIGO SEPÚLVEDA RSEPULVEDA@RUBIKCREACIONES. +56926237347;;1
1057532-12-COT26;76.877.288-6;DISTRIBUIDORA DICOMERS SPA;1;;;;;;;;;;;;;;DISTRIBUIDORA DICOMERS SPA ESTIMA LA ENTREGA EN 1 a 7 DIAS HABILES, SEGUN DISPONIBILIDAD DE STOCK AL MOMENTO DE EMITIR O.C  CONTACTO VENDEDOR VICTOR MONSALVE, +56940773108, dicomersvms@gmail.com. CARLA CÁRCAMO, +56934950933, dicomersventasc@gmail.com;;1
1057532-10-COT26;18.742.681-2;OSCAR EDUARDO GOYE CASTILLO;1;;;;;;;;;;;;;;PLAZO DE ENTREGA 1 DIA STOCK DISPONIBLE EN BODEGA EL DESPACHO ESTA INCLUIDO, SE ENTREGARA DONDE SE SOLICITE. CONTACTO OSCAR GOYE TELEF. 979056093;;2
1057532-10-COT26;76.247.853-6;ICE-WORLD SPA;1;;;;;;;;;;;;;;SE ADJUNTA COTIZACION FORMAL, FICHA TECNICA DEL PRODUCTO CON EXIGENCIAS IGUALES O EQUIVALENTES. VALOR INCLUYE FLETE Y LA TOTALIDAD DEL REQUERIMIENTO. ENTREGA EN 3 DIAS HABILES. CONTACTO: NELLITZA RIVAS +56953287655 EMAIL:NELLITZARIVAS.IMPORT.RAF@GMAIL.COM;;2
1057532-10-COT26;76.148.288-2;IDEA MARKET SPA;1;;;;;;;;;;;;;;SE ENTREGA EN 4 DIAS  JOHANA SOLO WhatsApp  944471526 CORREO  ADRIANASOTOAZ91@GMAIL.COM;;2
1057532-10-COT26;77.536.461-0;SOCIEDAD DE INVERSIONES GLOBAL SPA;1;;;;;;;;;;;;;;VENTAS2@INVERSIONESGLOBAL.CL/GARANTIA 12 MESES/ENTREGA EN 2 DIAS/INCLUYE DESPACHO;;2
1057532-10-COT26;76.729.781-5;LYP GROUP SPA;1;;;;;;;;;;;;;;SE ENTREGA EN 4 DIAS  ADRIANA SOTO SOLO WhatsApp  944471526 CORREO  ADRIANASOTOAZ91@GMAIL.COM;;2
1057532-10-COT26;16.343.816-K;RICARDO ANDRÉS SALAMANCA ARIAS;1;;;;;;;;;;;;;;ADJUNTO COTIZACION  ENTREGA EN 4 DIAS, INCLUYE FLETE  RICARDO 930772437;;2
1057532-10-COT26;77.996.306-3;NEW OFFICE GROUP SPA;1;;;;;;;;;;;;;;COTIZACIÓN SEGÚN LO SOLICITADO MARIANA CONSUELO  MARIANA.25CONSUELO@GMAIL.COM +56977094407;;2
1057532-10-COT26;76.398.896-1;artika spa;1;;;;;;;;;;;;;;DOMINGO PARRA ENVIO INCLUIDO 4 DIAS DESPACHO Y SOPORTE  WHATSAPP +573018576922 DOMINGOARTIK@GMAIL.COM GARANTIA 6 MESES;;2
1057532-10-COT26;76.877.288-6;DISTRIBUIDORA DICOMERS SPA;1;;;;;;;;;;;;;;DISTRIBUIDORA DICOMERS SPA ESTIMA LA ENTREGA EN 1 a 7 DIAS HABILES, SEGUN DISPONIBILIDAD DE STOCK AL MOMENTO DE EMITIR O.C  CONTACTO VENDEDOR VICTOR MONSALVE, +56940773108, dicomersvms@gmail.com. CARLA CÁRCAMO, +56934950933, dicomersventasc@gmail.com;;2
